"CCAA.Codigo.ISO","ISO2","Fecha","Casos","Hospitalizados","UCI","Fallecidos","Recuperados","Casos_Activos","Casos_24h","Casos_Porc24h","Casos_Porcvar","Hospitalizados_24h","Hospitalizados_Porc24h","Hospitalizados_Porcvar","UCI_24h","UCI_Porc24h","UCI_Porcvar","Fallecidos_24h","Fallecidos_Porc24h","Fallecidos_Porcvar","Recuperados_24h","Recuperados_Porc24h","Recuperados_Porcvar","Casos_Activos_24h","Casos_Activos_Porc24h","Casos_Activos_Porcvar","tmstamp"
"AR","ES-AR",2020-03-10,45,22,3,4,0,41,7,0.184210526315789,-0.904211,22,NA,NA,0,0,NA,0,0,-1,0,NA,NA,7,0.205882352941176,-0.914216,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-11,64,28,3,6,0,58,19,0.422222222222222,1.292063,6,0.272727272727273,NA,0,0,NA,2,0.5,NA,0,NA,NA,17,0.414634146341463,1.013937,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-12,80,30,3,7,0,73,16,0.25,-0.407895,2,0.0714285714285714,-0.738095,0,0,NA,1,0.166666666666667,-0.666667,0,NA,NA,15,0.258620689655172,-0.376268,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-13,121,42,5,7,0,114,41,0.5125,1.05,12,0.4,4.6,2,0.666666666666667,NA,0,0,-1,0,NA,NA,41,0.561643835616438,1.171689,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-14,147,59,5,7,0,140,26,0.214876033057851,-0.58073,17,0.404761904761905,0.011905,0,0,-1,0,0,NA,0,NA,NA,26,0.228070175438596,-0.593924,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-15,174,64,7,11,0,163,27,0.183673469387755,-0.145212,5,0.0847457627118644,-0.790628,2,0.4,NA,4,0.571428571428571,NA,0,NA,NA,23,0.164285714285714,-0.27967,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-16,207,74,9,12,0,195,33,0.189655172413793,0.032567,10,0.15625,0.84375,2,0.285714285714286,-0.285714,1,0.0909090909090909,-0.840909,0,NA,NA,32,0.196319018404908,0.194985,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-17,226,81,9,13,0,213,19,0.0917874396135266,-0.51603,7,0.0945945945945946,-0.394595,0,0,-1,1,0.0833333333333333,-0.083333,0,NA,NA,18,0.0923076923076923,-0.529808,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-18,281,101,14,15,0,266,55,0.243362831858407,1.651374,20,0.246913580246914,1.610229,5,0.555555555555556,NA,2,0.153846153846154,0.846154,0,NA,NA,53,0.248826291079812,1.695618,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-19,360,127,28,17,0,343,79,0.281138790035587,0.155225,26,0.257425742574257,0.042574,14,1,0.8,2,0.133333333333333,-0.133333,0,NA,NA,77,0.289473684210526,0.163357,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-20,424,192,33,22,0,402,64,0.177777777777778,-0.367651,65,0.511811023622047,0.988189,5,0.178571428571429,-0.821429,5,0.294117647058824,1.205882,0,NA,NA,59,0.17201166180758,-0.405778,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-21,532,241,45,24,3,505,108,0.254716981132075,0.432783,49,0.255208333333333,-0.501362,12,0.363636363636364,1.036364,2,0.0909090909090909,-0.690909,3,NA,NA,103,0.256218905472637,0.489544,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-22,638,298,52,32,30,576,106,0.199248120300752,-0.217767,57,0.236514522821577,-0.073249,7,0.155555555555556,-0.572222,8,0.333333333333333,2.666667,27,9,NA,71,0.140594059405941,-0.451274,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-23,758,384,66,37,3,718,120,0.188087774294671,-0.056012,86,0.288590604026846,0.220181,14,0.269230769230769,0.730769,5,0.15625,-0.53125,-27,-0.9,-1.1,142,0.246527777777778,0.753472,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-24,907,459,75,40,4,863,149,0.196569920844327,0.045097,75,0.1953125,-0.323219,9,0.136363636363636,-0.493506,3,0.0810810810810811,-0.481081,1,0.333333333333333,-1.37037,145,0.201949860724234,-0.180823,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-25,1116,562,93,48,4,1064,209,0.230429988974642,0.172255,103,0.224400871459695,0.148932,18,0.24,0.76,8,0.2,1.466667,0,0,-1,201,0.232908458864426,0.153298,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-26,1338,693,114,58,8,1272,222,0.198924731182796,-0.136724,131,0.233096085409253,0.038749,21,0.225806451612903,-0.05914,10,0.208333333333333,0.041667,4,1,NA,208,0.195488721804511,-0.160663,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-27,1592,835,124,93,8,1491,254,0.1898355754858,-0.045691,142,0.204906204906205,-0.120937,10,0.087719298245614,-0.611529,35,0.603448275862069,1.896552,0,0,-1,219,0.172169811320755,-0.119285,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-28,1858,835,124,104,8,1746,266,0.167085427135678,-0.119841,0,0,-1,0,0,-1,11,0.118279569892473,-0.803994,0,0,NA,255,0.17102615694165,-0.006643,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-29,2078,1094,156,106,174,1798,220,0.118406889128095,-0.291339,259,0.310179640718563,NA,32,0.258064516129032,NA,2,0.0192307692307692,-0.837413,166,20.75,NA,52,0.0297823596792669,-0.825861,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-30,2272,1176,165,138,204,1930,194,0.0933589990375361,-0.211541,82,0.0749542961608775,-0.758352,9,0.0576923076923077,-0.776442,32,0.30188679245283,14.698113,30,0.172413793103448,-0.991691,132,0.0734149054505006,1.465047,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-03-31,2491,1234,168,169,257,2065,219,0.0963908450704225,0.032475,58,0.0493197278911565,-0.342003,3,0.0181818181818182,-0.684848,31,0.22463768115942,-0.255888,53,0.259803921568627,0.506863,135,0.0699481865284974,-0.047221,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-04-01,2700,1320,178,200,320,2180,209,0.0839020473705339,-0.129564,86,0.0696920583468395,0.413067,10,0.0595238095238095,2.27381,31,0.183431952662722,-0.183432,63,0.245136186770428,-0.056457,115,0.0556900726392252,-0.203838,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-04-02,2889,1431,180,224,378,2287,189,0.07,-0.165694,111,0.0840909090909091,0.206607,2,0.0112359550561798,-0.811236,24,0.12,-0.345806,58,0.18125,-0.260615,107,0.0490825688073395,-0.118648,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-04-03,3078,1505,190,251,440,2387,189,0.0654205607476635,-0.065421,74,0.0517120894479385,-0.385045,10,0.0555555555555556,3.944444,27,0.120535714285714,0.004464,62,0.164021164021164,-0.095056,100,0.0437254044599913,-0.109146,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-04-04,3232,1588,233,270,537,2425,154,0.0500324886289799,-0.235218,83,0.0551495016611296,0.066472,43,0.226315789473684,3.073684,19,0.0756972111553785,-0.371994,97,0.220454545454545,0.344062,38,0.0159195643066611,-0.63592,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-04-05,3347,1637,237,284,565,2498,115,0.0355816831683168,-0.288828,49,0.0308564231738035,-0.440495,4,0.0171673819742489,-0.924144,14,0.0518518518518519,-0.31501,28,0.0521415270018622,-0.763482,73,0.0301030927835052,0.89095,"2020-04-07 14:26:04 UTC"
"AR","ES-AR",2020-04-06,3449,1663,247,312,578,2559,102,0.0304750522856289,-0.143519,26,0.0158827122785583,-0.48527,10,0.0421940928270042,1.457806,28,0.0985915492957746,0.901408,13,0.0230088495575221,-0.558723,61,0.0244195356285028,-0.188803,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-20,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-21,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-22,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-23,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-24,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-25,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-26,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-27,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-28,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-02-29,1,0,0,0,0,1,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-01,1,0,0,0,0,1,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-02,1,0,0,0,0,1,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-03,2,0,0,0,0,2,1,1,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,1,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-04,5,0,0,0,0,5,3,1.5,0.5,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,3,1.5,0.5,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-05,5,0,0,0,0,5,0,0,-1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,-1,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-06,5,0,0,0,0,5,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-07,7,0,0,0,0,7,2,0.4,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,2,0.4,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-08,7,0,2,0,0,7,0,0,-1,0,NA,NA,2,NA,NA,0,NA,NA,0,NA,NA,0,0,-1,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-09,22,0,2,0,1,21,15,2.14285714285714,NA,0,NA,NA,0,0,NA,0,NA,NA,1,NA,NA,14,2,NA,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-10,32,12,2,0,1,31,10,0.454545454545455,-0.787879,12,NA,NA,0,0,NA,0,NA,NA,0,0,NA,10,0.476190476190476,-0.761905,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-11,47,12,2,1,1,45,15,0.46875,0.03125,0,0,NA,0,0,NA,1,NA,NA,0,0,NA,14,0.451612903225806,-0.051613,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-12,67,16,2,1,1,65,20,0.425531914893617,-0.092199,4,0.333333333333333,NA,0,0,NA,0,0,NA,0,0,NA,20,0.444444444444444,-0.015873,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-13,92,16,2,1,1,90,25,0.373134328358209,-0.123134,0,0,-1,0,0,NA,0,0,NA,0,0,NA,25,0.384615384615385,-0.134615,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-14,137,16,3,1,1,135,45,0.489130434782609,0.31087,0,0,NA,1,0.5,NA,0,0,NA,0,0,NA,45,0.5,0.3,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-15,177,16,3,1,3,173,40,0.291970802919708,-0.403082,0,0,NA,0,0,-1,0,0,NA,2,2,NA,38,0.281481481481481,-0.437037,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-16,193,34,5,1,3,189,16,0.0903954802259887,-0.690395,18,1.125,NA,2,0.666666666666667,NA,0,0,NA,0,0,-1,16,0.092485549132948,-0.671433,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-17,242,45,5,1,4,237,49,0.253886010362694,1.808614,11,0.323529411764706,-0.712418,0,0,-1,0,0,NA,1,0.333333333333333,NA,48,0.253968253968254,1.746032,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-18,292,61,6,1,4,287,50,0.206611570247934,-0.186203,16,0.355555555555556,0.09899,1,0.2,NA,0,0,NA,0,0,-1,50,0.210970464135021,-0.169304,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-19,344,87,7,2,12,330,52,0.178082191780822,-0.138082,26,0.426229508196721,0.19877,1,0.166666666666667,-0.166667,1,1,NA,8,2,NA,43,0.149825783972125,-0.289826,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-20,486,133,12,5,16,465,142,0.412790697674419,1.317979,46,0.528735632183908,0.240495,5,0.714285714285714,3.285714,3,1.5,0.5,4,0.333333333333333,-0.833333,135,0.409090909090909,1.730444,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-21,545,171,15,8,20,517,59,0.121399176954733,-0.705906,38,0.285714285714286,-0.459627,3,0.25,-0.65,3,0.6,-0.6,4,0.25,-0.25,52,0.111827956989247,-0.726643,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-22,594,194,22,12,21,561,49,0.0899082568807339,-0.2594,23,0.134502923976608,-0.52924,7,0.466666666666667,0.866667,4,0.5,-0.166667,1,0.05,-0.8,44,0.0851063829787234,-0.238953,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-23,662,224,23,22,30,610,68,0.114478114478114,0.273277,30,0.154639175257732,0.149709,1,0.0454545454545455,-0.902597,10,0.833333333333333,0.666667,9,0.428571428571429,7.571429,49,0.0873440285204991,0.026292,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-24,779,263,29,25,35,719,117,0.176737160120846,0.543851,39,0.174107142857143,0.125893,6,0.260869565217391,4.73913,3,0.136363636363636,-0.836364,5,0.166666666666667,-0.611111,109,0.178688524590164,1.045801,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-25,841,300,34,27,40,774,62,0.079589216944801,-0.549675,37,0.140684410646388,-0.191966,5,0.172413793103448,-0.33908,2,0.08,-0.413333,5,0.142857142857143,-0.142857,55,0.0764951321279555,-0.571908,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-26,900,339,47,29,52,819,59,0.0701545778834721,-0.118542,39,0.13,-0.075946,13,0.382352941176471,1.217647,2,0.0740740740740741,-0.074074,12,0.3,1.1,45,0.0581395348837209,-0.239958,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-27,1004,408,50,33,65,906,104,0.115555555555556,0.647156,69,0.20353982300885,0.565691,3,0.0638297872340425,-0.833061,4,0.137931034482759,0.862069,13,0.25,-0.166667,87,0.106227106227106,0.827106,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-28,1088,466,57,41,76,971,84,0.0836653386454183,-0.275973,58,0.142156862745098,-0.301577,7,0.14,1.193333,8,0.242424242424242,0.757576,11,0.169230769230769,-0.323077,65,0.0717439293598234,-0.324617,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-29,1158,479,60,49,78,1031,70,0.0643382352941176,-0.231005,13,0.0278969957081545,-0.803759,3,0.0526315789473684,-0.62406,8,0.195121951219512,-0.195122,2,0.0263157894736842,-0.844498,60,0.0617919670442842,-0.138715,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-30,1236,529,65,55,90,1091,78,0.0673575129533679,0.046928,50,0.104384133611691,2.74177,5,0.0833333333333333,0.583333,6,0.122448979591837,-0.372449,12,0.153846153846154,4.846154,60,0.05819592628516,-0.058196,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-03-31,1322,590,76,63,109,1150,86,0.06957928802589,0.032985,61,0.11531190926276,0.104688,11,0.169230769230769,1.030769,8,0.145454545454545,0.187879,19,0.211111111111111,0.372222,59,0.0540788267644363,-0.070745,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-04-01,1384,640,79,69,135,1180,62,0.0468986384266263,-0.325968,50,0.0847457627118644,-0.265074,3,0.0394736842105263,-0.766746,6,0.0952380952380952,-0.345238,26,0.238532110091743,0.129889,30,0.0260869565217391,-0.517612,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-04-02,1433,702,86,70,154,1209,49,0.0354046242774567,-0.245082,62,0.096875,0.143125,7,0.0886075949367089,1.244726,1,0.0144927536231884,-0.847826,19,0.140740740740741,-0.409972,29,0.0245762711864407,-0.05791,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-04-03,1522,766,87,76,190,1256,89,0.0621074668527565,0.754219,64,0.0911680911680912,-0.05891,1,0.0116279069767442,-0.868771,6,0.0857142857142857,4.914286,36,0.233766233766234,0.660971,47,0.0388751033912324,0.581815,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-04-04,1605,808,90,80,216,1309,83,0.0545335085413929,-0.121949,42,0.0548302872062663,-0.39858,3,0.0344827586206897,1.965517,4,0.0526315789473684,-0.385965,26,0.136842105263158,-0.41462,53,0.0421974522292994,0.085462,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-04-05,1646,846,90,86,222,1338,41,0.0255451713395639,-0.531569,38,0.047029702970297,-0.142268,0,0,-1,6,0.075,0.425,6,0.0277777777777778,-0.797009,29,0.0221543162719633,-0.474985,"2020-04-07 14:26:04 UTC"
"AS","ES-AS",2020-04-06,1679,889,91,96,244,1339,33,0.020048602673147,-0.215171,43,0.0508274231678487,0.080752,1,0.0111111111111111,NA,10,0.116279069767442,0.550388,22,0.0990990990990991,2.567568,1,0.000747384155455904,-0.966265,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-20,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-21,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-22,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-23,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-24,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-25,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-26,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-27,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-28,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-02-29,1,0,0,0,0,1,1,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-01,10,0,0,0,0,10,9,9,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,9,9,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-02,10,0,0,0,0,10,0,0,-1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,-1,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-03,10,0,0,0,0,10,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-04,10,0,0,0,0,10,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-05,10,0,0,0,0,10,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-06,10,0,0,0,0,10,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-07,12,0,0,0,0,12,2,0.2,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,2,0.2,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-08,12,0,0,0,0,12,0,0,-1,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,-1,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-09,12,0,0,0,0,12,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-10,12,0,0,0,0,12,0,0,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,0,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-11,16,3,0,0,6,10,4,0.333333333333333,NA,3,NA,NA,0,NA,NA,0,NA,NA,6,NA,NA,-2,-0.166666666666667,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-12,29,3,0,0,7,22,13,0.8125,1.4375,0,0,NA,0,NA,NA,0,NA,NA,1,0.166666666666667,NA,12,1.2,-8.2,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-13,31,3,0,0,7,24,2,0.0689655172413793,-0.915119,0,0,NA,0,NA,NA,0,NA,NA,0,0,-1,2,0.0909090909090909,-0.924242,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-14,51,3,0,0,10,41,20,0.645161290322581,8.354839,0,0,NA,0,NA,NA,0,NA,NA,3,0.428571428571429,NA,17,0.708333333333333,6.791667,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-15,58,18,2,0,10,48,7,0.137254901960784,-0.787255,15,5,NA,2,NA,NA,0,NA,NA,0,0,-1,7,0.170731707317073,-0.758967,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-16,58,18,2,0,10,48,0,0,-1,0,0,-1,0,0,NA,0,NA,NA,0,0,NA,0,0,-1,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-17,68,25,3,1,10,57,10,0.172413793103448,NA,7,0.388888888888889,NA,1,0.5,NA,1,NA,NA,0,0,NA,9,0.1875,NA,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-18,83,40,4,1,10,72,15,0.220588235294118,0.279412,15,0.6,0.542857,1,0.333333333333333,-0.333333,0,0,NA,0,0,NA,15,0.263157894736842,0.403509,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-19,144,61,7,1,10,133,61,0.734939759036145,2.331727,21,0.525,-0.125,3,0.75,1.25,0,0,NA,0,0,NA,61,0.847222222222222,2.219444,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-20,215,92,9,2,11,202,71,0.493055555555556,-0.329121,31,0.508196721311475,-0.032006,2,0.285714285714286,-0.619048,1,1,NA,1,0.1,NA,69,0.518796992481203,-0.387649,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-21,282,116,9,5,11,266,67,0.311627906976744,-0.367966,24,0.260869565217391,-0.486676,0,0,-1,3,1.5,0.5,0,0,-1,64,0.316831683168317,-0.389295,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-22,347,157,14,6,11,330,65,0.230496453900709,-0.260347,41,0.353448275862069,0.354885,5,0.555555555555556,NA,1,0.2,-0.866667,0,0,NA,64,0.240601503759398,-0.240602,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-23,425,200,16,9,12,404,78,0.22478386167147,-0.024784,43,0.273885350318471,-0.225105,2,0.142857142857143,-0.742857,3,0.5,1.5,1,0.0909090909090909,NA,74,0.224242424242424,-0.067992,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-24,510,241,18,14,12,484,85,0.2,-0.110256,41,0.205,-0.251512,2,0.125,-0.125,5,0.555555555555556,0.111111,0,0,-1,80,0.198019801980198,-0.116939,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-25,671,300,26,17,14,640,161,0.315686274509804,0.578431,59,0.244813278008299,0.194211,8,0.444444444444444,2.555556,3,0.214285714285714,-0.614286,2,0.166666666666667,NA,156,0.322314049586777,0.627686,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-26,810,355,29,21,19,770,139,0.207153502235469,-0.343799,55,0.183333333333333,-0.25113,3,0.115384615384615,-0.740385,4,0.235294117647059,0.098039,5,0.357142857142857,1.142857,130,0.203125,-0.369792,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-27,937,406,37,22,21,894,127,0.15679012345679,-0.243121,51,0.143661971830986,-0.216389,8,0.275862068965517,1.390805,1,0.0476190476190476,-0.797619,2,0.105263157894737,-0.705263,124,0.161038961038961,-0.207193,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-28,1023,449,40,26,24,973,86,0.0917822838847385,-0.414617,43,0.105911330049261,-0.262774,3,0.0810810810810811,-0.706081,4,0.181818181818182,2.818182,3,0.142857142857143,0.357143,79,0.0883668903803132,-0.45127,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-29,1100,481,46,27,24,1049,77,0.0752688172043011,-0.17992,32,0.0712694877505568,-0.327083,6,0.15,0.85,1,0.0384615384615385,-0.788462,0,0,-1,76,0.0781089414182939,-0.116084,"2020-04-07 14:26:04 UTC"
"CB","ES-CB",2020-03-30,1171,522,50,37,35,1099,71,0.0645454545454545,-0.142468,41,0.0852390852390852,0.196011,4,0.0869565217391304,-0.42029,10,0.37037037037037,8.62963,11,0.458333333333333,NA,50,0.0476644423260248,-0.38977,"2020-04-07 14:26:04 UTC"
